Mod:Item:MetaData, Localized Name
gregtech:wire_single:428, 1x 氧化钐铁砷合金导线
gregtech:wire_single:100, 1x 银导线
gregtech:wire_single:324, 1x 钢导线
gregtech:wire_single:112, 1x 锡导线
gregtech:wire_single:130, 1x 凯金导线
gregtech:wire_single:128, 1x 三钛合金导线
gregtech:wire_single:115, 1x 钨导线
gregtech:wire_single:2013, 1x 钨钢导线
gregtech:wire_single:430, 1x 铀铑硅岩合金导线
gregtech:wire_single:427, 1x 三铂化铀导线
gregtech:wire_single:334, 1x 钒镓合金导线
gregtech:wire_single:338, 1x 钇钡铜氧合金导线
gregtech:wire_double:2, 2x 铝导线
gregtech:wire_double:252, 2x 退火铜导线
gregtech:wire_double:2011, 2x 黑钢导线
gregtech:wire_double:2527, 2x 蓝色合金导线
gregtech:wire_double:23, 2x 钴导线
gregtech:wire_double:25, 2x 铜导线
gregtech:wire_double:274, 2x 白铜导线
gregtech:wire_double:277, 2x 琥珀金导线
gregtech:wire_double:431, 2x 富集硅岩三元铕铿铀合金导线
gregtech:wire_double:33, 2x 铕导线
gregtech:wire_double:41, 2x 金导线
gregtech:wire_double:342, 2x 石墨烯导线
gregtech:wire_double:2516, 2x 高速钢-G导线
gregtech:wire_double:429, 2x 铟锡钡钛铜合金导线
gregtech:wire_double:51, 2x 铁导线
gregtech:wire_double:288, 2x 坎塔尔合金导线
gregtech:wire_double:55, 2x 铅导线
gregtech:wire_double:425, 2x 二硼化镁导线
gregtech:wire_double:424, 2x 磷化锰导线
gregtech:wire_double:426, 2x 汞钡铜酸钙导线
gregtech:wire_double:124, 2x 硅岩导线
gregtech:wire_double:2042, 2x 硅岩合金导线
gregtech:wire_double:294, 2x 镍铬合金导线
gregtech:wire_double:69, 2x 镍导线
gregtech:wire_double:295, 2x 氮化铌导线
gregtech:wire_double:296, 2x 铌钛合金导线
gregtech:wire_double:75, 2x 锇导线
gregtech:wire_double:80, 2x 铂导线
gregtech:wire_double:2517, 2x 红色合金导线
gregtech:wire_double:432, 2x 钌三元镅中子素合金导线
gregtech:wire_double:428, 2x 氧化钐铁砷合金导线
gregtech:wire_double:100, 2x 银导线
gregtech:wire_double:324, 2x 钢导线
gregtech:wire_double:112, 2x 锡导线
gregtech:wire_double:130, 2x 凯金导线
gregtech:wire_double:128, 2x 三钛合金导线
gregtech:wire_double:115, 2x 钨导线
gregtech:wire_double:2013, 2x 钨钢导线
gregtech:wire_double:430, 2x 铀铑硅岩合金导线
gregtech:wire_double:427, 2x 三铂化铀导线
gregtech:wire_double:334, 2x 钒镓合金导线
gregtech:wire_double:338, 2x 钇钡铜氧合金导线
gregtech:wire_quadruple:2, 4x 铝导线
gregtech:wire_quadruple:252, 4x 退火铜导线
gregtech:wire_quadruple:2011, 4x 黑钢导线
gregtech:wire_quadruple:2527, 4x 蓝色合金导线
gregtech:wire_quadruple:23, 4x 钴导线
gregtech:wire_quadruple:25, 4x 铜导线
gregtech:wire_quadruple:274, 4x 白铜导线
gregtech:wire_quadruple:277, 4x 琥珀金导线
gregtech:wire_quadruple:431, 4x 富集硅岩三元铕铿铀合金导线
gregtech:wire_quadruple:33, 4x 铕导线
gregtech:wire_quadruple:41, 4x 金导线
gregtech:wire_quadruple:342, 4x 石墨烯导线
gregtech:wire_quadruple:2516, 4x 高速钢-G导线
gregtech:wire_quadruple:429, 4x 铟锡钡钛铜合金导线
gregtech:wire_quadruple:51, 4x 铁导线
gregtech:wire_quadruple:288, 4x 坎塔尔合金导线
gregtech:wire_quadruple:55, 4x 铅导线
gregtech:wire_quadruple:425, 4x 二硼化镁导线
gregtech:wire_quadruple:424, 4x 磷化锰导线
gregtech:wire_quadruple:426, 4x 汞钡铜酸钙导线
gregtech:wire_quadruple:124, 4x 硅岩导线
gregtech:wire_quadruple:2042, 4x 硅岩合金导线
gregtech:wire_quadruple:294, 4x 镍铬合金导线
gregtech:wire_quadruple:69, 4x 镍导线
gregtech:wire_quadruple:295, 4x 氮化铌导线
gregtech:wire_quadruple:296, 4x 铌钛合金导线
gregtech:wire_quadruple:75, 4x 锇导线
gregtech:wire_quadruple:80, 4x 铂导线
gregtech:wire_quadruple:2517, 4x 红色合金导线
gregtech:wire_quadruple:432, 4x 钌三元镅中子素合金导线
gregtech:wire_quadruple:428, 4x 氧化钐铁砷合金导线
gregtech:wire_quadruple:100, 4x 银导线
gregtech:wire_quadruple:324, 4x 钢导线
gregtech:wire_quadruple:112, 4x 锡导线
gregtech:wire_quadruple:130, 4x 凯金导线
gregtech:wire_quadruple:128, 4x 三钛合金导线
gregtech:wire_quadruple:115, 4x 钨导线
gregtech:wire_quadruple:2013, 4x 钨钢导线
gregtech:wire_quadruple:430, 4x 铀铑硅岩合金导线
gregtech:wire_quadruple:427, 4x 三铂化铀导线
gregtech:wire_quadruple:334, 4x 钒镓合金导线
gregtech:wire_quadruple:338, 4x 钇钡铜氧合金导线
gregtech:wire_octal:2, 8x 铝导线
gregtech:wire_octal:252, 8x 退火铜导线
gregtech:wire_octal:2011, 8x 黑钢导线
gregtech:wire_octal:2527, 8x 蓝色合金导线
gregtech:wire_octal:23, 8x 钴导线
gregtech:wire_octal:25, 8x 铜导线
gregtech:wire_octal:274, 8x 白铜导线
gregtech:wire_octal:277, 8x 琥珀金导线
gregtech:wire_octal:431, 8x 富集硅岩三元铕铿铀合金导线
gregtech:wire_octal:33, 8x 铕导线
gregtech:wire_octal:41, 8x 金导线
gregtech:wire_octal:342, 8x 石墨烯导线
gregtech:wire_octal:2516, 8x 高速钢-G导线
gregtech:wire_octal:429, 8x 铟锡钡钛铜合金导线
gregtech:wire_octal:51, 8x 铁导线
gregtech:wire_octal:288, 8x 坎塔尔合金导线
gregtech:wire_octal:55, 8x 铅导线
gregtech:wire_octal:425, 8x 二硼化镁导线
gregtech:wire_octal:424, 8x 磷化锰导线
gregtech:wire_octal:426, 8x 汞钡铜酸钙导线
gregtech:wire_octal:124, 8x 硅岩导线
gregtech:wire_octal:2042, 8x 硅岩合金导线
gregtech:wire_octal:294, 8x 镍铬合金导线
gregtech:wire_octal:69, 8x 镍导线
gregtech:wire_octal:295, 8x 氮化铌导线
gregtech:wire_octal:296, 8x 铌钛合金导线
gregtech:wire_octal:75, 8x 锇导线
gregtech:wire_octal:80, 8x 铂导线
gregtech:wire_octal:2517, 8x 红色合金导线
gregtech:wire_octal:432, 8x 钌三元镅中子素合金导线
gregtech:wire_octal:428, 8x 氧化钐铁砷合金导线
gregtech:wire_octal:100, 8x 银导线
gregtech:wire_octal:324, 8x 钢导线
gregtech:wire_octal:112, 8x 锡导线
gregtech:wire_octal:130, 8x 凯金导线
gregtech:wire_octal:128, 8x 三钛合金导线
gregtech:wire_octal:115, 8x 钨导线
gregtech:wire_octal:2013, 8x 钨钢导线
gregtech:wire_octal:430, 8x 铀铑硅岩合金导线
gregtech:wire_octal:427, 8x 三铂化铀导线
gregtech:wire_octal:334, 8x 钒镓合金导线
gregtech:wire_octal:338, 8x 钇钡铜氧合金导线
gregtech:wire_hex:2, 16x 铝导线
gregtech:wire_hex:252, 16x 退火铜导线
gregtech:wire_hex:2011, 16x 黑钢导线
gregtech:wire_hex:2527, 16x 蓝色合金导线
gregtech:wire_hex:23, 16x 钴导线
gregtech:wire_hex:25, 16x 铜导线
gregtech:wire_hex:274, 16x 白铜导线
gregtech:wire_hex:277, 16x 琥珀金导线
gregtech:wire_hex:431, 16x 富集硅岩三元铕铿铀合金导线
gregtech:wire_hex:33, 16x 铕导线
gregtech:wire_hex:41, 16x 金导线
gregtech:wire_hex:342, 16x 石墨烯导线
gregtech:wire_hex:2516, 16x 高速钢-G导线
gregtech:wire_hex:429, 16x 铟锡钡钛铜合金导线
gregtech:wire_hex:51, 16x 铁导线
gregtech:wire_hex:288, 16x 坎塔尔合金导线
gregtech:wire_hex:55, 16x 铅导线
gregtech:wire_hex:425, 16x 二硼化镁导线
gregtech:wire_hex:424, 16x 磷化锰导线
gregtech:wire_hex:426, 16x 汞钡铜酸钙导线
gregtech:wire_hex:124, 16x 硅岩导线
gregtech:wire_hex:2042, 16x 硅岩合金导线
gregtech:wire_hex:294, 16x 镍铬合金导线
gregtech:wire_hex:69, 16x 镍导线
gregtech:wire_hex:295, 16x 氮化铌导线
gregtech:wire_hex:296, 16x 铌钛合金导线
gregtech:wire_hex:75, 16x 锇导线
gregtech:wire_hex:80, 16x 铂导线
gregtech:wire_hex:2517, 16x 红色合金导线
gregtech:wire_hex:432, 16x 钌三元镅中子素合金导线
gregtech:wire_hex:428, 16x 氧化钐铁砷合金导线
gregtech:wire_hex:100, 16x 银导线
gregtech:wire_hex:324, 16x 钢导线
gregtech:wire_hex:112, 16x 锡导线
gregtech:wire_hex:130, 16x 凯金导线
gregtech:wire_hex:128, 16x 三钛合金导线
gregtech:wire_hex:115, 16x 钨导线
gregtech:wire_hex:2013, 16x 钨钢导线
gregtech:wire_hex:430, 16x 铀铑硅岩合金导线
gregtech:wire_hex:427, 16x 三铂化铀导线
gregtech:wire_hex:334, 16x 钒镓合金导线
gregtech:wire_hex:338, 16x 钇钡铜氧合金导线
gregtech:cable_single:2, 1x 铝线缆
gregtech:cable_single:252, 1x 退火铜线缆
gregtech:cable_single:2011, 1x 黑钢线缆
gregtech:cable_single:2527, 1x 蓝色合金线缆
gregtech:cable_single:23, 1x 钴线缆
gregtech:cable_single:25, 1x 铜线缆
gregtech:cable_single:274, 1x 白铜线缆
gregtech:cable_single:277, 1x 琥珀金线缆
gregtech:cable_single:33, 1x 铕线缆
gregtech:cable_single:41, 1x 金线缆
gregtech:cable_single:342, 1x 石墨烯线缆
gregtech:cable_single:2516, 1x 高速钢-G线缆
gregtech:cable_single:51, 1x 铁线缆
gregtech:cable_single:288, 1x 坎塔尔合金线缆
gregtech:cable_single:55, 1x 铅线缆
gregtech:cable_single:124, 1x 硅岩线缆
gregtech:cable_single:2042, 1x 硅岩合金线缆
gregtech:cable_single:294, 1x 镍铬合金线缆
gregtech:cable_single:69, 1x 镍线缆
gregtech:cable_single:295, 1x 氮化铌线缆
gregtech:cable_single:296, 1x 铌钛合金线缆
gregtech:cable_single:75, 1x 锇线缆
gregtech:cable_single:80, 1x 铂线缆
gregtech:cable_single:2517, 1x 红色合金线缆
gregtech:cable_single:100, 1x 银线缆
gregtech:cable_single:324, 1x 钢线缆
gregtech:cable_single:112, 1x 锡线缆
gregtech:cable_single:130, 1x 凯金线缆
gregtech:cable_single:128, 1x 三钛合金线缆
gregtech:cable_single:115, 1x 钨线缆
gregtech:cable_single:2013, 1x 钨钢线缆
gregtech:cable_single:334, 1x 钒镓合金线缆
gregtech:cable_single:338, 1x 钇钡铜氧合金线缆
gregtech:cable_double:2, 2x 铝线缆
gregtech:cable_double:252, 2x 退火铜线缆
gregtech:cable_double:2011, 2x 黑钢线缆
gregtech:cable_double:2527, 2x 蓝色合金线缆
gregtech:cable_double:23, 2x 钴线缆
gregtech:cable_double:25, 2x 铜线缆
gregtech:cable_double:274, 2x 白铜线缆
gregtech:cable_double:277, 2x 琥珀金线缆
gregtech:cable_double:33, 2x 铕线缆
gregtech:cable_double:41, 2x 金线缆
gregtech:cable_double:342, 2x 石墨烯线缆
gregtech:cable_double:2516, 2x 高速钢-G线缆
gregtech:cable_double:51, 2x 铁线缆
gregtech:cable_double:288, 2x 坎塔尔合金线缆
gregtech:cable_double:55, 2x 铅线缆
gregtech:cable_double:124, 2x 硅岩线缆
gregtech:cable_double:2042, 2x 硅岩合金线缆
gregtech:cable_double:294, 2x 镍铬合金线缆
gregtech:cable_double:69, 2x 镍线缆
gregtech:cable_double:295, 2x 氮化铌线缆
gregtech:cable_double:296, 2x 铌钛合金线缆
gregtech:cable_double:75, 2x 锇线缆
gregtech:cable_double:80, 2x 铂线缆
gregtech:cable_double:2517, 2x 红色合金线缆
gregtech:cable_double:100, 2x 银线缆
gregtech:cable_double:324, 2x 钢线缆
gregtech:cable_double:112, 2x 锡线缆
gregtech:cable_double:130, 2x 凯金线缆
gregtech:cable_double:128, 2x 三钛合金线缆
gregtech:cable_double:115, 2x 钨线缆
gregtech:cable_double:2013, 2x 钨钢线缆
gregtech:cable_double:334, 2x 钒镓合金线缆
gregtech:cable_double:338, 2x 钇钡铜氧合金线缆
gregtech:cable_quadruple:2, 4x 铝线缆
gregtech:cable_quadruple:252, 4x 退火铜线缆
gregtech:cable_quadruple:2011, 4x 黑钢线缆
gregtech:cable_quadruple:2527, 4x 蓝色合金线缆
gregtech:cable_quadruple:23, 4x 钴线缆
gregtech:cable_quadruple:25, 4x 铜线缆
gregtech:cable_quadruple:274, 4x 白铜线缆
gregtech:cable_quadruple:277, 4x 琥珀金线缆
gregtech:cable_quadruple:33, 4x 铕线缆
gregtech:cable_quadruple:41, 4x 金线缆
gregtech:cable_quadruple:342, 4x 石墨烯线缆
gregtech:cable_quadruple:2516, 4x 高速钢-G线缆
gregtech:cable_quadruple:51, 4x 铁线缆
gregtech:cable_quadruple:288, 4x 坎塔尔合金线缆
gregtech:cable_quadruple:55, 4x 铅线缆
gregtech:cable_quadruple:124, 4x 硅岩线缆
gregtech:cable_quadruple:2042, 4x 硅岩合金线缆
gregtech:cable_quadruple:294, 4x 镍铬合金线缆
gregtech:cable_quadruple:69, 4x 镍线缆
gregtech:cable_quadruple:295, 4x 氮化铌线缆
gregtech:cable_quadruple:296, 4x 铌钛合金线缆
gregtech:cable_quadruple:75, 4x 锇线缆
gregtech:cable_quadruple:80, 4x 铂线缆
gregtech:cable_quadruple:2517, 4x 红色合金线缆
gregtech:cable_quadruple:100, 4x 银线缆
gregtech:cable_quadruple:324, 4x 钢线缆
gregtech:cable_quadruple:112, 4x 锡线缆
gregtech:cable_quadruple:130, 4x 凯金线缆
gregtech:cable_quadruple:128, 4x 三钛合金线缆
gregtech:cable_quadruple:115, 4x 钨线缆
gregtech:cable_quadruple:2013, 4x 钨钢线缆
gregtech:cable_quadruple:334, 4x 钒镓合金线缆
gregtech:cable_quadruple:338, 4x 钇钡铜氧合金线缆
gregtech:cable_octal:2, 8x 铝线缆
gregtech:cable_octal:252, 8x 退火铜线缆
gregtech:cable_octal:2011, 8x 黑钢线缆
gregtech:cable_octal:2527, 8x 蓝色合金线缆
gregtech:cable_octal:23, 8x 钴线缆
gregtech:cable_octal:25, 8x 铜线缆
gregtech:cable_octal:274, 8x 白铜线缆
gregtech:cable_octal:277, 8x 琥珀金线缆
gregtech:cable_octal:33, 8x 铕线缆
gregtech:cable_octal:41, 8x 金线缆
gregtech:cable_octal:342, 8x 石墨烯线缆
gregtech:cable_octal:2516, 8x 高速钢-G线缆
gregtech:cable_octal:51, 8x 铁线缆
gregtech:cable_octal:288, 8x 坎塔尔合金线缆
gregtech:cable_octal:55, 8x 铅线缆
gregtech:cable_octal:124, 8x 硅岩线缆
gregtech:cable_octal:2042, 8x 硅岩合金线缆
gregtech:cable_octal:294, 8x 镍铬合金线缆
gregtech:cable_octal:69, 8x 镍线缆
gregtech:cable_octal:295, 8x 氮化铌线缆
gregtech:cable_octal:296, 8x 铌钛合金线缆
gregtech:cable_octal:75, 8x 锇线缆
gregtech:cable_octal:80, 8x 铂线缆
gregtech:cable_octal:2517, 8x 红色合金线缆
gregtech:cable_octal:100, 8x 银线缆
gregtech:cable_octal:324, 8x 钢线缆
gregtech:cable_octal:112, 8x 锡线缆
gregtech:cable_octal:130, 8x 凯金线缆
gregtech:cable_octal:128, 8x 三钛合金线缆
gregtech:cable_octal:115, 8x 钨线缆
gregtech:cable_octal:2013, 8x 钨钢线缆
gregtech:cable_octal:334, 8x 钒镓合金线缆
gregtech:cable_octal:338, 8x 钇钡铜氧合金线缆
gregtech:cable_hex:2, 16x 铝线缆
gregtech:cable_hex:252, 16x 退火铜线缆
gregtech:cable_hex:2011, 16x 黑钢线缆
gregtech:cable_hex:2527, 16x 蓝色合金线缆
gregtech:cable_hex:23, 16x 钴线缆
gregtech:cable_hex:25, 16x 铜线缆
gregtech:cable_hex:274, 16x 白铜线缆
gregtech:cable_hex:277, 16x 琥珀金线缆
gregtech:cable_hex:33, 16x 铕线缆
gregtech:cable_hex:41, 16x 金线缆
gregtech:cable_hex:342, 16x 石墨烯线缆
gregtech:cable_hex:2516, 16x 高速钢-G线缆
gregtech:cable_hex:51, 16x 铁线缆
gregtech:cable_hex:288, 16x 坎塔尔合金线缆
gregtech:cable_hex:55, 16x 铅线缆
gregtech:cable_hex:124, 16x 硅岩线缆
gregtech:cable_hex:2042, 16x 硅岩合金线缆
gregtech:cable_hex:294, 16x 镍铬合金线缆
gregtech:cable_hex:69, 16x 镍线缆
gregtech:cable_hex:295, 16x 氮化铌线缆
gregtech:cable_hex:296, 16x 铌钛合金线缆
gregtech:cable_hex:75, 16x 锇线缆
gregtech:cable_hex:80, 16x 铂线缆
gregtech:cable_hex:2517, 16x 红色合金线缆
gregtech:cable_hex:100, 16x 银线缆
gregtech:cable_hex:324, 16x 钢线缆
gregtech:cable_hex:112, 16x 锡线缆
gregtech:cable_hex:130, 16x 凯金线缆
gregtech:cable_hex:128, 16x 三钛合金线缆
gregtech:cable_hex:115, 16x 钨线缆
gregtech:cable_hex:2013, 16x 钨钢线缆
gregtech:cable_hex:334, 16x 钒镓合金线缆
gregtech:cable_hex:338, 16x 钇钡铜氧合金线缆
gregtech:fluid_pipe_tiny:2, 微型 铝 流体管道
gregtech:fluid_pipe_tiny:260, 微型 青铜 流体管道
gregtech:fluid_pipe_tiny:22, 微型 铬 流体管道
gregtech:fluid_pipe_tiny:25, 微型 铜 流体管道
gregtech:fluid_pipe_tiny:129, 微型 铿铀 流体管道
gregtech:fluid_pipe_tiny:33, 微型 铕 流体管道
gregtech:fluid_pipe_tiny:41, 微型 金 流体管道
gregtech:fluid_pipe_tiny:287, 微型 殷钢 流体管道
gregtech:fluid_pipe_tiny:50, 微型 铱 流体管道
gregtech:fluid_pipe_tiny:55, 微型 铅 流体管道
gregtech:fluid_pipe_tiny:124, 微型 硅岩 流体管道
gregtech:fluid_pipe_tiny:127, 微型 中子素 流体管道
gregtech:fluid_pipe_tiny:296, 微型 铌钛合金 流体管道
gregtech:fluid_pipe_tiny:1012, 微型 聚乙烯 流体管道
gregtech:fluid_pipe_tiny:1010, 微型 聚苯并咪唑 流体管道
gregtech:fluid_pipe_tiny:1016, 微型 聚四氟乙烯 流体管道
gregtech:fluid_pipe_tiny:2037, 微型 粗青铜合金 流体管道
gregtech:fluid_pipe_tiny:323, 微型 不锈钢 流体管道
gregtech:fluid_pipe_tiny:324, 微型 钢 流体管道
gregtech:fluid_pipe_tiny:328, 微型 锡铁合金 流体管道
gregtech:fluid_pipe_tiny:113, 微型 钛 流体管道
gregtech:fluid_pipe_tiny:115, 微型 钨 流体管道
gregtech:fluid_pipe_tiny:396, 微型 碳化钨 流体管道
gregtech:fluid_pipe_tiny:2013, 微型 钨钢 流体管道
gregtech:fluid_pipe_tiny:2036, 微型 钒钢 流体管道
